Dealer Code,Name,City,State,Latitude,Longitude,Diesel Price
146135,SRI RAMA PETRO FILLING STATION,JUVVALAPALEM,Andhra Pradesh,16.51896,81.369727,97.76
146137,BHARAT FUEL AGENCIES,KUMABALA,Kerala,12.590102,74.952395,95.73
146138,PCS FUEL STATION,ALAKODE,Kerala,12.195565,75.464113,95.11
146140,SHREE VASUDEV TRANSPORT,VADODARA,Gujarat,22.286094,73.169635,89.8
146149,VERMA TRANSPORT,GOSAIGANJ,Uttar Pradesh,26.59341,82.358819,88.46
146150,WARSI TRANSPORT,DAULATPUR,Uttar Pradesh,26.477046,81.706975,88.43
146158,PAVAN PURE FUELS,WANAPARTHY,Telangana,16.35507,78.059476,97.13
146177,SHIV CONSTRUCTION COMPANY,DEOLI,Maharashtra,20.652767,78.484562,91.17
146178,KUNAWAR PETROLEUM,WARDHA,Maharashtra,20.536241,78.826184,91.05
146181,SOURABH FILLING STATION,SORAM,Uttar Pradesh,25.60891,81.814923,88.38
146185,DHILLON  FUELS,AMRITSAR,Punjab,31.678985,74.865076,87.94
146187,NARENVISHNU AGENCIES,"UPPUKOTTAI POST, DIST-THENI",Tamil Nadu,9.95615,77.408178,93.68
146201,SHANKARA FILLING STATION,BHEEMGAL MANDAL,Telangana,18.697859,78.450751,97.02
146204,JEET AUTOMOBILES,CHAUDAGRA,Uttar Pradesh,26.049519,80.576052,87.93
146208,S L N FILLING STATION,NAGARKURNOOL,Telangana,16.463783,78.345897,96.83
146209,MADATHIPARAMBIL AGENCIES,PIRAVOM,Kerala,9.872531,76.49125,94.7
146211,RUKSANA FUELS,KANNANALOOR,Kerala,8.904813,76.683166,95.92
146212,VISHAL FUELS & LUBRICANTS,PAZHAYANNUR,Kerala,10.685351,76.419442,95.47
146213,P S K AGENCIE,NAMAKKAL,Tamil Nadu,11.327823,78.2456,93.2
146215,N P FUELS,THODUPUZHA,Kerala,9.923188,76.776307,94.93
146217,SHIVKRIPA FILLING STATION,KOITA,Odisha,21.889624,86.02098,94.29
146218,SHIVSHANKAR FILLING STATION,"BANEIKALA, NH215",Odisha,22.042703,85.423012,94.24
146220,MAA TARINI FILLING CENTRE,"NARADPUR, VIA RIMULI, NH215",Odisha,22.01818,85.535431,94.22
146224,DESHMUKH PETROLEUM,KOTUL,Maharashtra,19.435308,73.975618,91.64
146228,BHARTIA FUELS,LOHANDA,Jharkand,25.226982,87.662439,93.89
146229,SHAHEED AGYAT FILLING STATION,MUGHALSARAI,Uttar Pradesh,25.290278,83.104734,87.81
146230,ANKIT ROAD CARRIERS,KARMA,Uttar Pradesh,24.8203,82.9539,88.51
146232,RENUKA PETROLEUM,DEOLALI,Maharashtra,19.478662,74.616766,90.94
146233,TRIMURTI PETROLEUM,MANJARI,Maharashtra,19.418989,74.651754,91.01
146234,MALANI FILLING STATION,BARMER,Rajasthan,25.215027,71.434683,91.72
146236,VENKATESWARA AGENCY,LOWER METTUR,Tamil Nadu,11.758569,77.790348,93.32
146242,BHALLA PETROLEUM,NAWANSHAHR,Punjab,31.066511,76.064217,87.81
146246,ROUT FILLING STATION,BHADANGA,Odisha,20.719671,86.10878,92.86
146249,SAI PETRO PRODUCTS,UNDI,Andhra Pradesh,16.581675,81.47421,97.7
146257,JOGI ENTERPRISING SERVICE,BANGALORE,Karnataka,12.9070994,77.5462742,90.99
146258,JAI GAYATRI AUTOMOBILES,NAWABGANJ,Uttar Pradesh,26.95888,81.981115,87.85
146261,SRI SAI BALAJI FILLING STATION,WYRA MANDAL,Telangana,17.18048,80.391923,95.95
146263,HENNA PETROLEUM,CALICUT,Kerala,11.264118,75.889257,94.8
146264,MIYAN PETROLEUM,MALAPPURAM,Kerala,10.863453,75.978808,95.61
146265,MALIYAKKAL FUELS,THIRURANGADI,Kerala,11.046777,75.911156,94.97
146266,HAVINAL BASANNA ENTERPRIES,BELLARY,Karnataka,15.154325,76.91047,92.32
146267,MALIYAKKAL FILLING STATION,VENGARA,Kerala,11.05125339,75.98455452,95.18
146269,M/S.K.M.R.PETROLEUM,KOZHIKODE,Kerala,11.3573217,76.005233,95.19
146271,BLEXY PETROLEUM AGENCIES,KOZHIKODE,Kerala,11.407277,75.932085,95.0
146273,HIGHWAY PETROLEUM,EDAKKARA,Kerala,11.352319,76.297734,95.54
146275,KARAN FILLING STATION,LAKHEWALI MANDI,Punjab,30.441593,74.339112,87.8
146276,SAMRA PETRO ZONE,MACHAKI,Punjab,30.682681,74.721119,87.79
146277,MANU PETRO CENTRE,KHEOWALI DHAB,Punjab,30.25731,74.01109,88.15
146282,M.M.FILLING STATION,BHATINDA (OML),Punjab,30.197496,74.903487,87.21
146283,SWAGAT FILLING STATION,SAUJA,Punjab,30.340096,76.235624,87.54
146284,KADEEJA PETROLEUM,EDAVANNA,Kerala,11.213925,76.139395,95.3
146286,ENERGY CENTRE,FARIDKOT,Punjab,30.665613,74.752428,88.02
146287,TAMILAN AGENCY,KARAIKUDI,Tamil Nadu,10.078001,78.780342,93.63
146297,RAJESH FILLING STATION,JHINJHAK,Uttar Pradesh,26.551781,79.726191,88.0
146299,JAGDAMBA FILLING STATION,CHITBADAGAON,Uttar Pradesh,25.739244,83.986708,88.97
146300,SANGRAM PETROLEUM & OIL COMPANY,MALGAON,Maharashtra,16.857097,74.699829,90.62
146305,UNITED FILLING STATION,JAIPUR CITY,Rajasthan,26.913956,75.831589,90.24
146308,VISHWAS FUELS AND SERVICES,DAVANAGERE,Karnataka,14.458685,75.932206,92.22
146310,SANKETH FUELS,DAVANAGERE,Karnataka,14.467403,75.925531,92.22
146313,B.S.R. AGENCIES,WEST GODAVARI,Andhra Pradesh,16.581089,81.580266,97.72
146326,SOWMYA SERVICE STATION,MAGADI TALUK,Karnataka,13.071854,77.232915,91.27
146333,BP-GIRISOLA,GIRISOLA,Odisha,19.334627,84.768619,94.12
146334,JAGDAMBA FILLING STATION,JALUKI,Rajasthan,27.459763,76.950165,90.33
146335,BHAGWAN FILLING STATION,BARI,Rajasthan,26.664987,77.626887,90.51
146337,SRI BALAJI FUEL AGENCY,HOSUR,Tamil Nadu,12.719506,77.822149,94.42
146352,SRI LAKSHMI VENKATESWARA FILL.STN,PENDLIMARRI MANDAL,Andhra Pradesh,14.471209,78.696592,96.61
146353,SRI ARAVINDA FILLING STATION,KOLIMIGUNDLA,Andhra Pradesh,15.085343,78.112995,97.45
146364,CHAWINDA DEVI FILLING STATION,AMRITSAR,Punjab,31.720946,75.064961,87.88
146370,ASHIRWAD FILLING STATION,RAIRAKHOL,Odisha,21.072414,84.34952,93.86
146387,MITHRA SERVICES,STN GHANPUR,Telangana,17.887926,79.39991,95.26
146391,MADHAVANAND PETROLEUM,BHOGAT,Gujarat,21.980566,69.250879,90.45
146392,POKALE PETROLEUM,TALUKA -KANKAVLI,Maharashtra,16.370902,73.783275,91.97
146394,SHIV SHAKTI PETROLEUM,BORPADLE,Maharashtra,16.842748,74.140168,91.03
146395,SHRI DATTAGURU ENTERPRISE,NAGANWADI,Maharashtra,15.941537,74.220815,92.04
146397,S.S.A.AGENCIES,KANDILI,Tamil Nadu,12.481938,78.455708,94.39
146411,SHANTI PETROMART,DELHI,Delhi,28.608606,76.9525,87.67
146415,S S FUELS,KOLLAM,Kerala,8.958742,76.842133,95.85
146424,SRI RAMSHIV SERVICE STATION,HANDIA,Uttar Pradesh,25.420988,82.216502,88.96
146425,VENKATESHWARA SERVICE STATION,DUDDA,Karnataka,13.094261,76.209027,90.8
146430,BRAJABALA FUEL CENTRE,RAMPUR,West Bengal,25.34955,88.627336,92.54
146431,HARISHCHANDRAPUR FILLING STATION,HARISHCHANDRAPUR,West Bengal,25.429584,87.947209,92.29
146432,G.M.S. GOWDA SERVICE STATION,ARAKALGUD,Karnataka,12.77137,76.05515,90.94
146433,AJANTA HIGHWAY FILLING STATION,UNJ,Uttar Pradesh,25.317172,82.342919,88.51
146441,MARUTI FILLING STATION,PATNAGARH,Odisha,20.71386,83.11655,94.24
146450,MAA BAGDEVI FILLING STATION,ROURKELA,Odisha,22.231632,84.784194,93.62
146451,LAKSHMI HARIHAR PETROLEUMS,GUNTUR,Andhra Pradesh,16.3094,80.434748,97.49
146452,SRI VENKATESWARA FILLING STATION,KHAMMAM,Telangana,17.233407,81.126417,96.85
146453,KAVIL S PETRO PARK,"PUTHUSERRY, PALAKKAD",Kerala,10.775965,76.706325,95.72
146455,LAKSHMI AGENCIES,KOODANKULAM,Tamil Nadu,8.1664274,77.6378472,93.32
146457,ARJUNDASS MADANLALL,TUNIDIHI,West Bengal,25.87420645,87.85766602,92.62
146461,SRI. VEERABHADRESHWAR PETROLEUMS,HIREKERUR,Karnataka,14.456257,75.40634,91.9
146464,MISARIA BABA SERVICE STATION,RAMPUR DUMRA,Bihar,25.332855,86.00647,92.36
146470,RAJ FILLING STATION,JALANDHAR,Punjab,31.269477,75.586522,87.44
146472,BATRA FILLING STATION,AMRITSAR,Punjab,31.841572,74.658435,88.35
146473,SHAKTI FILLING STATION,AMRUTI,West Bengal,25.016402,88.097022,91.81
146474,SRI KUMARAN AGENCIES,THARAGAMPATTI,Tamil Nadu,10.729538,78.243719,93.0
146475,K VEERAMMAL AGENCY,ARIMALAM,Tamil Nadu,10.262233,78.88744,93.48
146483,GUROD AGRO FUEL CENTER,GUROD,Madhya Pradesh,23.853352,77.850362,91.88
146487,DEOL FILLING STATION,KHERKI,Punjab,30.165269,76.322159,87.59
146488,SRI SAI BALAJI FILLING STATION,"CCC NASPUR, MANCHERIAL MANDAL",Telangana,18.857092,79.477394,96.62
146500,GAJANANA PETROL BUNK,HASSAN,Karnataka,13.001491,76.141917,90.79
146506,TRUE VALUE AGENCIES,PULIYANGUDI,Tamil Nadu,9.190906,77.402624,93.21
146507,SRI SARADHA AGENCY,BELUR,Tamil Nadu,11.700073,78.414063,93.49
146508,V.KANTHAPALAM NADAR & SON AGENCIES,UVERI,Tamil Nadu,8.285639,77.887825,93.24
146511,GANGADHAR DAS FILLING STATION,JAIDA,Madhya Pradesh,25.6624,76.6593,93.43
146512,RAMDHAN KRISHI SEVA KENDRA,KUMBHRAJ,Madhya Pradesh,24.368853,77.047355,92.9
146517,MOHAN FUELS,DONGARGAON,Chhattisgarh,20.96257794,80.83585842,94.24
146518,A.P.R. AGENCIES,VENGAL,Tamil Nadu,13.248691,80.016641,92.53
146521,R M TRADERS,VETTANVIDUTHI,Tamil Nadu,10.39936,79.04068,93.29
146523,KARNAL PETRO CARE,KARNAL,Haryana,29.703527,77.006831,87.57
146524,SATBIR MALIK FILLING STATION,GOHANA,Haryana,29.136043,76.707804,87.78
146526,MAA KRISHNA SERVICE STATION,MADARIHAT,West Bengal,26.657742,89.381639,92.92
146530,BHARAT FUEL CENTRE,ASIGARH,West Bengal,26.677048,88.462929,91.77
146538,SHREE MAROTI FULES,BARSHITAKLI,Maharashtra,20.602829,77.059297,90.77
146542,ANNAI AGENCIES,KADAYAM,Tamil Nadu,8.955625,77.305825,93.1
146543,KVR & SONS,THALAVADI,Tamil Nadu,11.767995,77.003767,93.85
146544,SRI SAKTHI MODERN FUELS,MODAKURICHI,Tamil Nadu,11.241149,77.776737,93.04
146545,ALAGU ENTERPRISES,ELUMATHUR,Tamil Nadu,11.191005,77.771363,93.14
146546,GARG FILLING STATION,SHERGARH,Punjab,29.832221,76.125692,87.65
146547,BANSAL FILLING STATION,GUJRAN,Punjab,30.118111,75.959996,87.23
146548,MITTAL FUELS,KAKRA,Punjab,30.277433,76.035229,87.29
146549,BANSAL FILLING STATION,KHOKHAR,Punjab,29.9834482,75.7928507,87.36
146550,MALWA FILLING STATION,KHERI JATTAN,Punjab,30.42848,75.969245,87.44
146554,PTLUS - UNIT II,"NALLUR,POLLACHI,CBE DIST",Tamil Nadu,10.669099,76.98083,93.11
146556,VAISHNO PETROLEUM,DABTORI,Uttar Pradesh,28.366041,78.999509,87.72
146558,S.M.ENTERPRISES,BHAVANISAGAR,Tamil Nadu,11.473748,77.143729,93.2
146562,A.G.AGENCY,"SHOLINGANALLUR, CHENNAI",Tamil Nadu,12.90836,80.228788,92.52
146571,OM SATYA FUELS,GEVRA,Chhattisgarh,22.345228,82.561653,93.36
146574,ASIAN TOURIST TRANSPORT,MANKA-MANKI,Haryana,30.234674,77.135024,88.33
146576,GANAPATI FILLING STATION,SANDA,Uttar Pradesh,27.574778,81.060262,88.78
146591,SHALOM FUELS STATION,ANJUGRAMAM,Tamil Nadu,8.141697,77.566416,93.29
146593,KODAD FILLING CENTRE,KODAD,Telangana,17.013332,79.941173,95.43
146600,MAA SHAIL SERVICE STATION,ASURARI,Bihar,25.456702,86.029277,91.21
146602,ANAND FUELS,DANIYAWA,Bihar,25.58715,85.188978,91.67
146605,UNIQUE FUELS,TANDANGRA,West Bengal,23.046341,87.094276,92.4
146611,HASSANPUR FILLING STATION,HASSANPUR,Punjab,30.341167,75.748705,87.3
146612,AMBA FUELS,HARIAU,Punjab,29.96081,75.699648,87.43
146621,DANGARHIA FILLING STATION,BHAINI JASSA,Punjab,30.281101,75.533717,87.36
146622,SHEETAL FILLING STATION,KHERA JATTAN,Punjab,30.262737,76.372318,87.59
146624,PARAS FILLING STATION,KOTSUKHIA,Punjab,30.673849,74.877567,87.79
146636,SARPANCH PETRO SERVICES,ROMANA ALBEL,Punjab,30.5051,74.858,87.54
146637,RANA FILLING STATION,JOGEWALA,Punjab,31.107842,75.069431,88.4
146638,NAVJOT AUTOMOBILES,CHAHAL,Punjab,30.662401,74.809133,87.8
146639,BAJRANG FILLING STATION,ALLADADPUR,Punjab,30.607422,76.223009,87.73
146649,CHIRAG FILLING STATION,RANCHI,Jharkand,23.254453,85.300224,92.72
146652,VISU AGENCIES,KILKODUNGALUR,Tamil Nadu,12.493498,79.702747,93.46
146653,MANJINDER OIL STORE,MAHABADHAR,Punjab,30.421461,74.450268,87.69
146654,GIANI OIL,LAMBI DHAB,Punjab,30.541911,74.485619,87.7
146656,GURGOBIND FILLING STATION,SIKHWALA,Punjab,30.02567,74.539136,87.51
146657,NOOR FILLING STATION,DHAPALI,Punjab,30.35658,75.263261,87.59
146659,SRI KARTHIEKEYAN TRADERS,KATTUKOTTAI,Tamil Nadu,11.58851,78.68125,93.68
146666,AASHIKA AGENCIES,EDAYAKOTTAI,Tamil Nadu,10.616069,77.84473,93.14
146675,GATEWAY SERVICE STATION,BARASAT,West Bengal,22.741099,88.512077,92.26
146676,SARASWATA FILLING STATION,CHOUDWAR,Odisha,20.523408,85.896688,92.94
146679,KINGS FUELS,KANJIRAMATTOM,Kerala,9.843507,76.413843,94.54
146680,NEON FUELS,KALADY,Kerala,10.158724,76.443737,94.67
146689,SRI VEERABHADRESWARA SALES OUTLET,GUTALLU VILLAGE,Karnataka,12.542201,76.921629,90.85
146690,BALAJI SERVICE STATION,MYSORE,Karnataka,12.30393,76.69291,90.6
146691,SANJAY SERVICE STN,KODERMA,Jharkand,24.41312,85.489998,93.62
146692,HESALONG FUEL STATION,HESALONG,Jharkand,23.697239,85.419838,93.33
146695,SASTHA PETRO PARK,KOTHAMANGALAM,Kerala,10.058673,76.646697,94.71
146699,SRI KRISHNA FILLING STATION,KOLABIRA,Odisha,21.822185,84.124557,92.82
146717,BP-CHITRAPUZHA,AMBALAMUGAL,Kerala,9.967617,76.304088,94.51
146724,SUKET FILLING STATION,SUKET,Rajasthan,24.6485,76.0367,90.43
146725,DADWAL FILLING STATION,SUJANPUR,Punjab,32.280871,75.558171,88.28
146726,GURPREET FILLING STATION,CHAK MAHANTA,Punjab,30.649544,74.35316,88.08
146729,CHAUDHARY FUEL POINT,NANGAL,Punjab,31.350763,76.387491,88.16
146730,SAVRUPSON PETRO POINT,JALANDHAR,Punjab,31.294404,75.578915,87.41
146731,SPK FUELS,BONDLI,Punjab,30.829633,76.224258,87.91
146732,KAKKAR S FILL-N-FLY,VILL NOORPUR BET,Punjab,30.95661,75.729953,87.95
146736,SARAF FILLING STATION,BISSAU,Rajasthan,28.241541,75.083692,91.73
146737,R R K FUELS,VEERANAM,Tamil Nadu,11.67748,78.210396,93.28
146738,RAMANATHAN AGENCIES,PUTHUR VILLAGE,Tamil Nadu,10.814338,78.672033,92.99
146739,MARUTHI PETROL BUNK,HOSKOTE,Karnataka,13.236612,77.925405,90.74
146742,WARAICH FILLING STATION,GHANAURI KALAN,Punjab,30.415501,75.784614,87.3
146749,MAA SANTOSHI FILLING STATION,PATTAMUNDAI,Odisha,20.578957,86.54171,92.71
146759,PADMA PRIYA PETROL PUMP,JANGALPALLY,Telangana,18.208687,79.987031,95.61
146778,KHALSA FILLING STN,AJMER,Rajasthan,26.411243,74.664502,89.85
146782,REENA FUELS,DEORIA,Uttar Pradesh,26.284695,83.934765,87.79
146785,ILA AUTOMOBILES,AHMEDABAD,Gujarat,23.104035,72.566553,90.0
146787,K S FUELS,MAMOM,Kerala,8.678479,76.825208,96.16
146790,HARITHA FUELLING STATION,KOLLURU,Andhra Pradesh,16.180357,80.789724,97.67
146801,ZAMINDAR FILLING STATION,TEH SAMBA,Jammu & Kashmir,32.541007,74.999768,83.48
146802,GAURAV FILLING STATION,UDHAMPUR,Jammu & Kashmir,32.741044,75.142491,84.14
146803,HARSAULA KISAN SEWA KENDRA,HARSAULA,Haryana,29.778682,76.411629,88.16
146804,BANAS PETROLEUM,BIGOD,Rajasthan,25.268444,74.999065,90.81
146805,SRI PANDIASWARI ENTERPRISES,THEVARAM,Tamil Nadu,9.895545,77.295064,93.88
146806,GOUTHAMI FILLING STATION,GODAVARIKHANI,Telangana,18.772973,79.512656,96.58
146817,SIDDHESHWAR SHETKARI SEVA PETROLEUM,SIDDHANERLI,Maharashtra,16.552156,74.250153,91.14
146818,BM ADMAPUR,ADMAPUR,Maharashtra,16.409328,74.149389,91.3
146823,BHADORA FILLING STATION,BADAGAON,Madhya Pradesh,24.572026,79.026482,92.91
146824,ASATI FILLING STATION,BHAGWA,Madhya Pradesh,24.568884,79.166923,92.82
146825,BALAJI FILLING STATION,PALERA,Madhya Pradesh,25.023294,79.226491,93.09
146828,GOKHRU FILLING STN,FULIYAKALAN,Rajasthan,25.821969,74.963966,90.73
146840,DABBU FILLING STATION,PARA TAJ PUR,Uttar Pradesh,26.557444,82.02295,88.56
146844,SRI VENU CORPORATION,KALAPET,Pondicherry,12.026223,79.861524,86.43
146845,NETRAVATHI SERVICE STATION,BYADAGI,Karnataka,14.687648,75.490304,91.64
146846,VIMAL AGENCY,ARIYALUR,Tamil Nadu,11.277111,79.487996,93.82
146849,IKHAR PETROLEUM,ASGAON,Maharashtra,20.810438,79.711312,91.34
146850,MAA SHARDA PETROLEUM,ADYAL,Maharashtra,20.94777,79.696744,91.41
146854,FILL & FLY SERVICES,GOGANWA,Madhya Pradesh,21.912099838,75.735397339,93.0
146856,HIMALAYA PETROLEUM,NEORI,Madhya Pradesh,22.871637,76.244824,92.13
146857,SREEKANDAPURAM FUELS,SREEKANDAPURAM,Kerala,12.042049,75.509945,94.94
146858,T.N.R. PETROLEUM,KALPETTA,Kerala,11.595661,76.077657,95.6
146860,CHOUDHARY PETRO POINT,MAKSUDANGARH,Madhya Pradesh,24.052959,77.25412,92.38
146883,ARUN FILLING STATION,RAISINGHNAGAR,Rajasthan,29.533139,73.450813,91.74
146884,TEJA FILLING STATION,SERUNA,Rajasthan,28.083855,73.732939,91.71
146885,CHAUDHRY PETROL PUMP,KHARA,Rajasthan,28.227121,73.388173,91.75
146888,KRISHNA PETRO PARK,THRISSUR,Kerala,10.588536,76.157366,95.19
146894,SRI BANASHANKARI FUEL STATION,MANDYA,Karnataka,12.687752,77.058835,91.13
146898,HARIKA OILS,ATCHAMPET,Andhra Pradesh,16.634746,80.119084,98.1
146909,PADAM SEWA KENDRA,SHAMNAGAR,Punjab,31.760946,75.027642,88.0
146927,SHREE ATHARVA SERVICE CENTRE,ATPADI,Maharashtra,17.427827,74.941352,91.33
146928,SAIRAJ PETROLEUM,KOKRUD,Maharashtra,17.005247,73.982727,91.28
146933,RISHA PETROLEUM,KALPAKANCHERY,Kerala,10.939975,75.980662,95.14
146948,RIFA PETROLEUM,KAVANNUR,Kerala,11.188708,76.064598,95.14
146959,AGRAWAL TRADERS,CHAUMELA,Rajasthan,23.935703,75.617602,91.5
146960,BALDEVJI FILLING STATION,BANDHBAHAL,Odisha,21.76649,83.873043,92.93
146964,V MALLA REDDY SERVICE STATION,"RAJARMAPALLY(V),VELGATOOR(M)",Telangana,18.752916,79.191478,96.22
146969,TAPAN FILLING STATION,TAPAN,West Bengal,25.30575,88.556339,92.45
146979,LEKH RAM BHADOO,UDAIRAMSAR,Rajasthan,27.879473,73.275558,91.73
146981,AULAKH POWER POINT,KHIALA KHURD,Punjab,31.684166,74.718817,88.06
146982,BEAWAR FILLING STN,BEAWER,Rajasthan,26.09944,74.271477,90.1
146983,DB FILL-IN STATION,GANGARAMPUR,West Bengal,25.403585,88.539505,92.3
146984,"B.A.R & CO.,",VISAKHAPATNAM,Andhra Pradesh,17.737955,83.322748,96.24
146986,OM BABA FILLING STATION,KAPAICHANDI,West Bengal,25.500874,87.93125,92.39
146988,TRIMOHINI FILLING STATION,HILLI,West Bengal,25.27337,88.981698,92.84
146989,GURUKRIPA PETROLEUM,SHAHPURA,Madhya Pradesh,23.141105,79.656761,92.01
146990,SHIV SHAKTI FILLING STATION,BERIGAON,Rajasthan,25.050863,71.641908,91.72
147009,VAIBHAV FILLING STN,PISANGAN,Rajasthan,26.387635,74.376968,90.0
147019,KRISHNA FILLING STATION,BURAOLI,Uttar Pradesh,28.608032,78.277272,88.55
147023,PADMAI SALES,SHIRUR ANANTPAL,Maharashtra,18.334703,76.835724,92.02
147025,SHRII VISHNU TRADERS,"AVANI PERUR KEELMUGAM, EDAPPADY",Tamil Nadu,11.584467,77.840002,92.92
147027,VISHAL DATTA,JABALPUR,Madhya Pradesh,23.115941,79.974408,91.93
147029,MAA NARMADA FUELS,DHANORA,Madhya Pradesh,22.530176,79.846289,92.64
147040,GURU AMAR DASSJI FILLING STATION,BHATERI,Punjab,30.741688,76.5205,88.06
147048,GAYATRI FILLING STATION,TENALI,Andhra Pradesh,16.24096,80.615,97.5
147053,P M PETROLEUM,TIRUVATTAR,Tamil Nadu,8.363803,77.297834,93.51
147054,KAYAL FUEL CENTRE,KAYALPATTINAM,Tamil Nadu,8.565802,78.112088,93.08
147055,DYORIYA BROTHERS,PHANWANI,Madhya Pradesh,23.432725,80.15866,92.39
147057,TIWARI PETROLEUM,SIHODA,Madhya Pradesh,23.190399,79.869865,91.78
147058,SHRI KRIPA PETROLEUM,CHARGAWAN,Madhya Pradesh,23.047257,79.648813,92.06
147070,GOUSSYA FILLING STATION,HANDWARA,Jammu & Kashmir,34.3948912,74.1709702,87.34
147083,SUSHANT FUELS,DHANBAD,Jharkand,23.797695,86.427791,92.6
147087,MANGAL,NEW DELHI,Delhi,28.530833,77.080176,87.67
147088,MANSAROVAR PETROLEUM,RAMGARH BHULLAR,Punjab,30.8497,75.4738,87.72
147089,PETRO LIBRA,LIBRA,Punjab,30.726229,76.173807,87.81
147091,KING URJA CENTER,LUDHIANA,Punjab,30.880546,75.889574,88.12
147092,DIVIJ FILLING STATION,SEOHRA,Jammu & Kashmir,32.6139391,74.8624092,83.36
147094,SRI RAM FUEL STATION,DUBBAK,Telangana,18.16687,78.6635,96.15
147116,RAVI ROADLINES,JAIPUR CITY,Rajasthan,26.985533,75.776895,90.24
147128,PUTHUR FUELS,PUTHUR,Kerala,10.490641,76.269678,95.01
147139,KARTHIKA FUELS,PANTHALAM,Kerala,9.197152,76.698244,95.45
147140,CHRISTHURAJ AUTO FUELS,MONIPALLY,Kerala,9.803726,76.575224,94.71
147142,SYNDICATE FUELS,MALLAPALLY,Kerala,9.443777,76.651062,95.24
147150,SHIVAM FILLING STATION,BHUTTAL KALAN,Punjab,29.908423,75.877763,87.46
147151,KHAIRA FILLING STATION,CHAUDHRI MAJRA,Punjab,30.402338,76.143796,87.46
147152,RAJ FILLING STATION,FALLIANWALI,Punjab,30.587092,74.274901,87.87
147153,SMILE FUEL CENTRE,SARANWALI,Punjab,30.840806,74.788825,88.11
147155,SAS ENTERPRISES,BANGALORE,Karnataka,12.980601,77.557184,91.07
147156,MALLIGAI AGENCIES,KANDAMANOOR,Tamil Nadu,9.920876,77.513674,93.51
147159,KEERTHI AGENCIES,COIMBATORE,Tamil Nadu,11.031429,76.976201,92.91
147160,VENKATESH PETROLEUM,GONDPIPRI,Maharashtra,19.720663,79.69688,91.24
147161,VINAYAK PETROLEUM SERVICE STATION,LAKHANDUR,Maharashtra,20.730466,79.887823,91.63
147162,BUJADE PETROLEUM,SAOLI,Maharashtra,20.081642,79.77783,91.11
147163,RHUNAI PETROLEUM,MOHADI,Maharashtra,21.30857,79.677197,91.53
147164,RAJESH SUPER PETROLEUM,SELU,Maharashtra,19.456367,76.43348,92.04
147165,SAI SHRADDHA PETROLEUM,KORPANA,Maharashtra,19.74589,78.99019,91.3
147166,BHOPLA FILLING STATION,KARALMAL,Odisha,21.30505,83.325843,94.0
147167,ZAVERI PETROLEUM,SASTHI,Maharashtra,19.80498,79.342063,90.92
147168,NILESH PETROLEUM,TAKLI ROAD,Maharashtra,19.999265,73.925415,90.92
147169,JAI BHAVANI TRADERS,DINDORI,Maharashtra,20.196934,73.831652,91.25
147170,RANJANA GANPAT CHAVAN,GHOTI SINNAR BYPASS,Maharashtra,19.697348,73.533459,91.4
147171,SIVA SUDHA AGENCY,PEDHAPPAMPATTI,Tamil Nadu,10.679104,77.209762,93.25
147173,SATHIYA JOTHI FUEELS,COIMBATORE,Tamil Nadu,10.954537,76.9297,92.93
147187,KRISHNA SALES & SERVICES,SANGOLA,Maharashtra,17.243346,75.001473,91.69
147188,MAHADEV PETROL PUMP,JALKOT,Maharashtra,18.6346,77.178436,92.01
147190,PALIWAL FILLING STATION,AZAMGARH,Uttar Pradesh,26.087622,83.188283,88.91
147191,ANNPOORNA TEA TRADING COMPANY,FATEHPUR,Rajasthan,28.011496,74.949269,91.59
147200,M.S. SERVICE STATION,KOLAR,Karnataka,13.003068,78.173326,90.95
147205,SHARATH FUELS,MANTHRALAYAM,Andhra Pradesh,15.93945,77.418749,97.57
147227,MAHENDRA M BURAD,SATANA,Maharashtra,20.589424,74.212381,90.93
147239,P.C.KUBIHAL & BROS.FUELLING STATION,MUTHALLI,Karnataka,15.152484,75.142016,90.89
147245,S.L.V. FILLING STATION,LINGSUGUR,Karnataka,16.167349,76.527737,91.99
147286,FAST TRACK FILLING STATION,DELHI,Delhi,28.678154,77.188537,87.67
147293,JYOTHI FUELS,NANDYALA TOWN,Andhra Pradesh,15.485767,78.475174,97.64
147294,VIJAYALAKSHMI BOREWELLS,MADANAPALLE,Andhra Pradesh,13.538187,78.531825,97.81
147298,VRAJA FUEL AGENCIES,CHENIMALAI,Tamil Nadu,11.176189,77.599709,93.14
147299,KALAIMANI FUELS SERVICE,TIRUPPUR,Tamil Nadu,11.11497,77.365511,93.06
147311,SURYAVANDANA TRANSPORT,RAJKOT,Gujarat,22.271431,70.790477,89.99
147325,CHAUHAN FILLING STATION,KASTA,Uttar Pradesh,27.84952,80.537636,88.25
147326,KRISHNA AGROS,LAKHIMPUR,Uttar Pradesh,28.247124,80.608773,88.5
147327,VIRAT PETROL PUMP,JALORE,Rajasthan,24.708702,72.087873,91.76
147328,APESHWAR FILLING CENTRE,JALORE,Rajasthan,25.008228,72.546844,91.34
147330,LAXMI PETROLEUM,PALI,Rajasthan,25.523196,73.729935,90.94
147345,DAKSHA FILLING STATION,SABLA,Rajasthan,23.855777,74.170933,91.41
147346,SHARDA FUEL TECH,NIMBAHEDA,Rajasthan,24.58639,74.74523,90.06
